index,type,name,resident,streamed,parentStack
460,xmodelmesh,p7_desk_metal_old_01_body_lod4be132c8c,352,16224,|p7_desk_metal_old_01_body_rusty|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
461,xmodelmesh,p7_zm_vending_packapunch_lod053be907d,1600,63216,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
462,xmodelmesh,p7_zm_der_pswitch_handle_lod063410b3d,464,5248,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
463,xmodelmesh,p7_cart_janitor_plastic_lod44a4d3778,240,35200,|p7_cart_janitor_plastic|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
464,xmodelmesh,p7_cai_cart_vendor_metal_base_lod4fa9c8ffc,800,29200,|p7_cai_cart_vendor_metal_base|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
465,xmodelmesh,p7_laundry_cart_01_lod0cc8cc164,224,14656,|p7_laundry_cart_01|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
466,xmodelmesh,p7_box_wood_01_small_lod4e4d5ba46,352,7984,|p7_box_wood_01_sm|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
467,xmodelmesh,veh_t7_civ_city_car_dest_lod08677fe7f,2672,86784,|veh_t7_civ_city_car_dest_attach_grn|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
468,xmodelmesh,veh_t7_civ_city_car_base_lod0e86f7f30,10080,603136,|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
469,xmodelmesh,p7_barricade_concrete_modular_01_lod07031e3c5,240,8592,|p7_barricade_concrete_modular_01|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
470,xmodelmesh,p7_monitor_wall_safehouse_01_flat_lod01f6f2470,352,8192,|p7_monitor_wall_safehouse_01_flat_nrc_desktop|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
471,xmodelmesh,p7_bio_door_wood_lt_lod392aeb6e0,800,22848,|p7_bio_door_wood_lt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
472,xmodelmesh,p7_sin_trashcan_wood_lod04027f518,1136,23632,|p7_sin_trashcan_wood|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
473,xmodelmesh,p7_sofa_leather_3seater_clean_lod3e28969d3,352,22368,|p7_sofa_leather_3seater_dirty|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
474,xmodelmesh,p7_sgen_desk_lobby_01_set_lod3ce1ccb91,1248,91984,|p7_sgen_desk_lobby_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
475,xmodelmesh,p7_anim_sin_bar_room_door_lt_lod0b39ce86d,352,12624,|p7_anim_sin_bar_room_door|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
476,xmodelmesh,p7_desk_metal_military_02_lod3d28b3c88,3040,69040,|p7_desk_metal_military_02|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
477,xmodelmesh,p7_zur_register_store_monitor_lod35bd51fcc,576,9792,|p7_cai_store_monitor_06|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
478,xmodelmesh,p7_zur_bookshelf_01_lod041768ea0,240,11024,|p7_zur_bookshelf_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
479,xmodelmesh,p7_fence_metal_corrugated_framed_bent_white_lod55f7dc16b,592,6736,|p7_fence_metal_corrugated_framed_bent_white|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
480,xmodelmesh,p7_zur_nw_clamp_factory_stairs_railing_vista_lod075e41603,256,9328,|p7_zur_nw_clamp_factory_stairs_railing_vista|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
481,xmodelmesh,p7_zur_nw_clamp_factory_stairs_vista_lod0f8258748,3584,0,|p7_zur_nw_clamp_factory_stairs_vista|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
482,xmodelmesh,p7_pro_door_glass_steel_r_swing_lod06e2c5f2a,912,12304,|p7_pro_door_glass_steel_r_swing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
483,xmodelmesh,p7_desk_metal_military_03_lod3e96bea4a,1024,95504,|p7_desk_metal_military_03|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
484,xmodelmesh,p7_cai_chair_lounge_greek_lod39ff6b211,464,31824,|p7_cai_chair_lounge_greek|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
485,xmodelmesh,p7_farm_table_wood_lod38b49c309,224,11712,|p7_farm_table_wood|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
486,xmodelmesh,p7_coffee_table_modern_lod28bd7f3d7,800,28480,|p7_coffee_table_modern|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
487,xmodelmesh,p7_chair_waiting_room_01_lod03a12b80,464,14432,|p7_chair_waiting_room_01_blue|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
488,xmodelmesh,p7_3arc_lobby_tv_lod09e428cb0,1728,0,|p7_tv_led_flat_on|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
489,xmodelmesh,p7_cai_apt_door_generic_lt_frame_01_lod04412ff3c,368,7936,|p7_cai_apt_door_generic_lt_frame_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
490,xmodelmesh,p7_barricade_metal_gate_02_lod0fd438bcd,464,10704,|p7_barricade_metal_gate_02_black|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
491,xmodelmesh,p7_anim_ven_gate_chainlink_01_left_lod0e52dc844,624,73888,|p7_anim_ven_gate_chainlink_01_left|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
492,xmodelmesh,p7_fence_wood_rustic_01_rung_single_128b_lod04c65eed6,3456,0,|p7_fence_wood_rustic_01_rung_single_128b|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
493,xmodelmesh,p7_fence_wood_rustic_01_rung_single_128a_lod0bfa39e97,3408,0,|p7_fence_wood_rustic_01_rung_single_128a|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
494,xmodelmesh,p7_fence_wood_rustic_01_rung_2_128a_lod098eee2c8,256,4336,|p7_fence_wood_rustic_01_rung_6_128a|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
495,xmodelmesh,veh_t7_civ_truck_med_vista_frame_short8ab94dc9,352,4976,|veh_t7_civ_truck_med_vista_frame_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
496,xmodelmesh,veh_t7_civ_truck_med_vista_bed_short1e4fc915,2000,0,|veh_t7_civ_truck_med_vista_bed_short|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
497,xmodelmesh,veh_t7_civ_truck_med_vista_cabd5315bf9,2048,0,|veh_t7_civ_truck_med_vista_cargo_cairo|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
498,xmodelmesh,veh_t7_turret_sentry_gun_lod29eb39c16,2192,499568,|veh_t7_turret_sentry_gun_world|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
499,xmodelmesh,p7_aqu_railings_set_metal_end_32a94687d6,240,7104,|p7_aqu_railings_set_metal_end_32|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
500,xmodelmesh,p7_aqu_railings_set_metal_64_lod08c10563,240,9008,|p7_aqu_railings_set_metal_64|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
501,xmodelmesh,p7_aqu_railings_set_metal_32_lod02f424387,240,8016,|p7_aqu_railings_set_metal_32|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
502,xmodelmesh,p7_zm_der_pswitch_body_lod08f16cbc,912,23792,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
503,xmodelmesh,p7_dumpster_construction_lod3d0704209,1024,91776,|p7_dumpster_construction_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
504,xmodelmesh,p7_aqu_scaffolding_metal_worn_09_lod0535cb9fd,1904,0,|p7_aqu_scaffolding_metal_worn_blue_09|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
505,xmodelmesh,p7_aqu_scaffolding_metal_worn_01_lod07424f83b,240,4496,|p7_aqu_scaffolding_metal_worn_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
506,xmodelmesh,p7_aqu_scaffolding_metal_worn_03_lod0ec318466,3264,0,|p7_aqu_scaffolding_metal_worn_03|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
507,xmodelmesh,p7_beams_construction_stack_wood_white_ends_lod321443680,256,25568,|p7_beams_construction_stack_wood_white_ends|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
508,xmodelmesh,p7_construction_hardhat_lod3ec410326,240,11008,|p7_construction_hardhat|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
509,xmodelmesh,p7_barrier_construction_lod2a2824438,240,13760,|p7_barrier_construction|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
510,xmodelmesh,p7_pallet_truck_lod330a2d7f2,336,51872,|p7_pallet_truck_dirty|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
511,xmodelmesh,p7_hand_truck_horizontal_lod3992499bc,240,40880,|p7_hand_truck_horizontal|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
512,xmodelmesh,veh_t7_civ_truck_med_attch_util_topattach01_lod06f3bbef3,928,18544,|veh_t7_civ_truck_med_attch_util_topattach01_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
513,xmodelmesh,veh_t7_civ_truck_med_attch_boom_lod1df09b1b8,1616,107616,|veh_t7_civ_truck_med_attch_boom_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
514,xmodelmesh,veh_t7_civ_truck_med_wheel_back_util_attach_lod1b4a83492,480,28032,|veh_t7_civ_truck_med_wheel_back_util_attch_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
515,xmodelmesh,veh_t7_civ_truck_med_wheel_front_util_attach_lod1b7d32154,480,20976,|veh_t7_civ_truck_med_wheel_front_util_attch_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
516,xmodelmesh,veh_t7_civ_truck_med_attch_util_bumper01_lod04f7c6aeb,256,18736,|veh_t7_civ_truck_med_attch_util_bumper01_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
517,xmodelmesh,veh_t7_civ_truck_med_attch_util_topattach02_lod0273a600a,368,25840,|veh_t7_civ_truck_med_attch_util_topattach02_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
518,xmodelmesh,veh_t7_civ_truck_med_base_util_lod16103562,3504,1195088,|veh_t7_civ_truck_med_utility1_sing_aband|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
519,xmodelmesh,p7_box_cardboard_a_closed_lod2f72581b1,3216,0,|p7_box_cardboard_a_closed|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
520,xmodelmesh,p7_box_cardboard_b_closed_lod27dc4eca8,2672,0,|p7_box_cardboard_b_closed|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
521,xmodelmesh,p7_box_cardboard_d_closed_lod2af89573e,2416,0,|p7_box_cardboard_d_closed|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
522,xmodelmesh,p7_box_wood_01_long_lod3eb2f62f6,352,16560,|p7_box_wood_01_long|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
523,xmodelmesh,p7_cart_utility_electric_01_guard_lod3c554e708,240,26304,|p7_cart_utility_electric_01_guard|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
524,xmodelmesh,p7_cart_utility_electric_01_seat_lod389829833,576,14544,|p7_cart_utility_electric_01_seat|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
525,xmodelmesh,p7_cart_utility_electric_01_steering_wheel_lod3f02609f6,368,8400,|p7_cart_utility_electric_01_steering_wheel|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
526,xmodelmesh,p7_cart_utility_electric_01_tire_lod39462b355,4000,0,|p7_cart_utility_electric_01_tire|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
527,xmodelmesh,p7_cart_utility_electric_01_body_lod32eb01386,1472,166800,|p7_cart_utility_electric_02|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
528,xmodelmesh,p7_toilet_bathroom_lod0aaa0da68,224,26912,|p7_toilet_bathroom|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
529,xmodelmesh,p7_fxanim_gp_trash_paper_toilet_roll_01_s3_lod0e3c74bad,2176,0,|p7_fxanim_gp_trash_paper_toilet_roll_01_s3_mod|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
530,xmodelmesh,p7_newspaper_vintage_folded_single_lod0bb63dd66,4176,0,|p7_newspaper_vintage_folded_single_blank|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
531,xmodelmesh,c_zom_der_zombie_body2_lod351680dd2,608,130224,|c_zom_der_zombie_body2|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
532,xmodelmesh,c_zom_der_head_1_lod3e650584c,208,32400,|c_zom_der_zombie_head1|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
533,xmodelmesh,p7_sink_ceramic_old_01_lod01f4e6e0,464,18256,|p7_sink_ceramic_old_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
534,xmodelmesh,p7_bench_plastic_modern_01_set_lod3573d88c6,352,10752,|p7_bench_plastic_modern_01_white|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
535,xmodelmesh,p7_desk_metal_military_0163a11102,352,19968,|p7_desk_metal_military_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
536,xmodelmesh,p7_anim_sin_bar_room_chair_lod068c6f4a3,240,36304,|p7_anim_sin_bar_room_chair|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
537,xmodelmesh,veh_t7_civ_truck_med_attch_fuelcell_lod1ce5ef30f,480,17376,|veh_t7_civ_truck_med_attch_fuelcell|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
538,xmodelmesh,veh_t7_civ_truck_med_attch_cargo_short_lod165408cb1,1232,253536,|veh_t7_civ_truck_med_attch_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
539,xmodelmesh,veh_t7_civ_truck_med_wheel_back_attach_lod172a598e7,480,15616,|veh_t7_civ_truck_med_wheel_back_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
540,xmodelmesh,veh_t7_civ_truck_med_wheel_front_attach_lod1c7facac,480,11776,|veh_t7_civ_truck_med_wheel_front_attch|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
541,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1b6e2c16f,2256,1088320,|veh_t7_civ_truck_med_cargo_short_egypt|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
542,xmodelmesh,veh_t7_civ_truck_med_attch_delivery_lod1602cb5f5,1488,78464,|veh_t7_civ_truck_med_attch_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
543,xmodelmesh,veh_t7_civ_truck_med_base_short_lod1a096d07a,2224,338464,|veh_t7_civ_truck_med_delivery_euro|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
544,xmodelmesh,veh_t7_civ_truck_med_attch_flatbed_lod185146fe2,464,7888,|veh_t7_civ_truck_med_attch_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
545,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_lod0f54a4780,1600,0,|veh_t7_civ_truck_med_attch_light_bar|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
546,xmodelmesh,veh_t7_civ_truck_med_attch_light_bar_base_lod0113f3a4,1616,0,|veh_t7_civ_truck_med_attch_light_bar_base|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
547,xmodelmesh,veh_t7_civ_truck_med_base_short_lod125585c53,2224,338480,|veh_t7_civ_truck_med_flatbed_ethiopia|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
548,xmodelmesh,p7_zm_zod_pastry_carts_wheel_lod08e9eb233,352,20320,|p7_zm_zod_pastry_cart_wheel|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
549,xmodelmesh,p7_zm_zod_pastry_carts_lod0350722e0,800,24480,|p7_zm_zod_pastry_cart_devil_red|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
550,xmodelmesh,veh_t7_civ_license_plates_cairo_back_lod0357a337e,2000,0,|veh_t7_civ_license_plate_back_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
551,xmodelmesh,veh_t7_civ_license_plates_cairo_front_lod02fd5dd9e,1840,0,|veh_t7_civ_license_plate_front_cairo|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
552,xmodelmesh,veh_t7_civ_car_compact_lod03c73baab,4368,862480,|veh_t7_civ_car_compact_blue_sing|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
553,xmodelmesh,p7_foliage_bush_sakaki_small_01_lod542c1187e,240,4592,|p7_foliage_bush_sakaki_small_01_sway|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
554,xmodelmesh,p7_foliage_flower_bougainvillea_bushyvarient_lod318d4de52,480,235984,|p7_foliage_flower_bougainvillea_bushyvarient_snow|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
555,xmodelmesh,p7_foliage_bush_sakaki_thick_01_lod523347abc,240,5632,|p7_foliage_bush_sakaki_thick_01_snow|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
556,xmodelmesh,p7_foliage_tree_elm_english_autumn_tall_lod722f29d8b,480,13376,|p7_foliage_tree_elm_english_tall_vista|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
557,xmodelmesh,p7_proto_fence_chainlink_lod04027dced,2464,0,|p7_proto_fence_chainlink|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
558,xmodelmesh,p7_sin_fence_chainlink_debris_post_set_04_lod328723747,816,8288,|p7_sin_fence_chainlink_debris_post_set_04|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
559,xmodelmesh,p7_cai_table_cafe_01_lod38fd37d4f,352,9856,|p7_cai_table_cafe_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
560,xmodelmesh,veh_t7_zmb_1940_bus_lod01686107e,2848,296416,|veh_t7_zmb_1940_bus_yellow|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
561,xmodelmesh,p7_sin_bus_stop_shelter_lod3a4ebc92,576,48928,|p7_sin_bus_stop_shelter|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
562,xmodelmesh,p7_chair_wing_back90b8e00d,224,4928,|p7_chair_wing_back|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
563,xmodelmesh,p7_armoire_wood_varnished_door_right_lod336ec4a44,592,5024,|p7_armoire_wood_varnished_door_right|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
564,xmodelmesh,p7_armoire_wood_varnished_door_left_lod3dcc1ae97,592,4992,|p7_armoire_wood_varnished_door_left|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
565,xmodelmesh,veh_t7_civ_truck_med_attch_extd_delivery_lod18797d8a,1488,84624,|veh_t7_civ_truck_med_attch_extd_delivery|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
566,xmodelmesh,veh_t7_civ_truck_med_base_long_lod17f61c6f1,2224,303184,|veh_t7_civ_truck_med_extd_delivery_vintage|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
567,xmodelmesh,veh_t7_civ_city_car_base_lod064baf9a8,9232,383680,|veh_t7_civ_city_car_orange_zurich|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
568,xmodelmesh,veh_t7_civ_city_car_dead_lod08b3334fe,1968,239296,|veh_t7_civ_city_car_dead_green|xmodel|veh_t7_civ_city_car_destructible_green|xmodel|maps/zm/zm_school.d3dbsp|col_map|zone_source/zm_school.zone|csv
569,xmodelmesh,p7_cai_light_metal_lamppost_lod0f7c894df,464,7600,|p7_cai_light_metal_lamppost|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
570,xmodelmesh,p7_foliage_tree_redwood_lrg_mid_lod3a9163649,576,286336,|p7_foliage_tree_redwood_lrg_mid|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
571,xmodelmesh,p7_foliage_tree_redwood_lrg_top_lod3b2558f08,464,428224,|p7_foliage_tree_redwood_lrg_top|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
572,xmodelmesh,p7_zur_foliage_tree_redwood_lrg_base_01_lod3bba124c6,368,7488,|p7_zur_foliage_tree_redwood_lrg_01_lrg|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
573,xmodelmesh,p7_ven_chinese_street_lamp_v1_lod3345ba71b,464,16192,|p7_ven_chinese_street_lamp_v1|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
574,xmodelmesh,p7_foliage_bush_sakaki_wall_01_lod4ba5dda40,240,6992,|p7_foliage_bush_sakaki_wall_01_sway|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
575,xmodelmesh,p7_foliage_bush_sakaki_thick_02_lod58a67564d,240,7744,|p7_foliage_bush_sakaki_thick_02|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
576,xmodelmesh,veh_t7_tu1_train_boxcar_lod3698111b5,528,345360,|veh_t7_tu1_train_boxcar|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
577,xmodelmesh,p7_sin_vista_train_car_01_lod05dd18206,464,132688,|p7_vista_train_car_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
578,xmodelmesh,p7_cai_vista_building_slum_01a_lod0ce0b4042,576,5424,|p7_cai_vista_building_slum_01a_brown_backlit|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
579,xmodelmesh,p7_cai_vista_building_slum_01c_lod01ee0eae1,3376,0,|p7_cai_vista_building_slum_01c_backlit|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
580,xmodelmesh,p7_fxanim_gp_trash_bag_sml_01_lod0df74b7f4,3168,0,|p7_fxanim_gp_trash_bag_small_01_green_s3_mod|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
581,xmodelmesh,p7_fxanim_gp_trash_bag_sml_02_lod03749584,3472,0,|p7_fxanim_gp_trash_bag_small_02_green_s3_mod|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
582,xmodelmesh,p7_flag_pole_base_01_lod0855ee9c7,240,23312,|p7_flag_pole_base_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
583,xmodelmesh,p7_flag_pole_25_feet_lod04e0d2921,352,21648,|p7_flag_pole_25_feet_01|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
584,xmodelmesh,p7_bag_duffel_military_lod32b14ebdf,240,39296,|p7_bag_duffel_military|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
585,xmodelmesh,p7_bag_satchel_modern_black_lod3509546bd,688,51008,|p7_bag_satchel_modern_black|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
586,xmodelmesh,p7_debris_trash_snack_bag_06_lod030595e44,1648,0,|p7_debris_trash_snack_bag_06|xmodel|maps/zm/zm_school.d3dbsp|gfx_map|zone_source/zm_school.zone|csv
